,dispersions,dispersions_norm,highly_variable,means,n_cells,var_names
20122,2.3607720960227536,0.12545084953308105,0,0.20031208622080415,9070,ZNF266
20123,2.3561622184164657,0.11601702123880386,0,0.3916850288356978,20521,ZNF267
20124,2.278871036894986,-0.0421544574201107,0,0.16721857028065196,9781,ZNF268
20125,2.236980104837653,-0.12788158655166626,0,0.09531291948217621,5792,ZNF273
20126,2.3619177761761008,0.12779539823532104,0,0.4297366401979651,20304,ZNF274
20127,2.2122402054565717,-0.17851020395755768,0,0.1092014768272368,7113,ZNF275
20128,2.4956519299361157,0.4014738202095032,0,0.4135210513441248,17945,ZNF276
20129,2.5323830568748504,-0.03409009054303169,0,0.5315823718649028,30522,ZNF277
20130,2.183656491293186,-0.23700495064258575,0,0.08934186268467782,6895,ZNF28
20131,2.2516490871543002,-0.09786244481801987,0,0.0005971291759029369,108,ZNF280A
20132,2.183692862152026,-0.23693051934242249,0,0.03904429006108223,2548,ZNF280B
20133,2.2353032653640446,-0.13131313025951385,0,0.02770409960277098,1870,ZNF280C
20134,2.1635952950189985,-0.2780589163303375,0,0.2951437623989728,19796,ZNF280D
20135,2.429432609243779,-0.1875166893005371,0,0.5033750614093245,27150,ZNF281
20136,2.070967065760116,-0.4676166772842407,0,0.08276191831074745,6924,ZNF282
20137,2.3067282564884795,0.014853568747639656,0,0.03989339532770326,2599,ZNF283
20138,2.311410787567545,0.024436071515083313,0,0.024841219157382965,1243,ZNF284
20139,2.1080599279712273,-0.39170849323272705,0,0.007705365320050742,689,ZNF285
20140,2.269933849423227,-0.06044384092092514,0,0.033949027200894474,1848,ZNF286A
20141,2.1588433374615885,-0.28778350353240967,0,0.01695584394478322,1004,ZNF286B
20142,2.224900408621245,-0.1526019126176834,0,0.0497435515025809,2724,ZNF287
20143,2.5398861678734,-0.02290823683142662,0,0.70704697687708,36809,ZNF292
20144,2.1570710134018967,-0.2914104461669922,0,0.002781755649566035,199,ZNF295-AS1
20145,2.3216966923729916,0.045485518872737885,0,0.12699010101734887,5728,ZNF296
20146,2.26370043777636,-0.07320012152194977,0,0.2437323965227501,14396,ZNF3
20147,2.238235502010394,-0.12531249225139618,0,0.034726661088796455,1947,ZNF30
20148,2.303230032406514,0.007694676518440247,0,0.01561640480171223,1158,ZNF300
20149,2.3698248471369743,0.14397671818733215,0,0.28721889466260014,14782,ZNF302
20150,2.196094347372259,-0.21155168116092682,0,0.02732705745702977,1900,ZNF304
20151,1.8788462008599283,-0.8607798218727112,0,0.005293692258956079,630,ZNF311
20152,2.1358961113612587,-0.33474352955818176,0,0.136547643396967,10861,ZNF316
20153,2.170520262136484,-0.2638874053955078,0,0.15868283109057107,9538,ZNF317
